date_key,product_key,warehouse_key,policy_key,sku_id,warehouse,policy,on_hand_units,demand_forecast_units,demand_units,stockout,fill_rate,safety_stock_units,lead_time_days,total_cost_usd,promo_flag,holiday_flag,price_usd,weather_index,efficiency_score,cost_per_unit
20250920,18,1,2,SKU018,WH_A,minmax,395,77.59,137,0,1.0,164,9,183.69,1,0,31.0,67.6,1.0,0.46386363636363637
20250921,18,1,2,SKU018,WH_A,minmax,251,60.09,144,0,1.0,125,9,377.92,0,0,31.04,61.2,1.0,1.4996825396825397
20250922,18,1,2,SKU018,WH_A,minmax,199,81.3,52,0,1.0,146,9,100.48,0,0,33.66,68.8,1.0,0.5024000000000001
20250923,18,1,2,SKU018,WH_A,minmax,121,73.05,78,0,1.0,145,9,58.63,0,0,32.3,64.1,1.0,0.4805737704918033
20250924,18,1,2,SKU018,WH_A,minmax,18,70.39,103,0,1.0,129,9,9.05,0,0,33.53,61.7,1.0,0.47631578947368425
20250925,18,1,2,SKU018,WH_A,minmax,0,87.8,102,1,0.176,165,9,4226.19,1,0,31.44,66.5,0.088,4226.19
20250926,18,1,2,SKU018,WH_A,minmax,0,103.8,96,1,0.0,155,9,4305.49,1,0,28.03,53.7,0.0,4305.49
20250927,18,1,2,SKU018,WH_A,minmax,0,53.06,95,1,0.0,111,9,5062.92,0,0,33.31,51.4,0.0,5062.92
20250928,18,1,2,SKU018,WH_A,minmax,0,59.14,65,1,0.0,113,9,3700.31,0,0,35.58,60.1,0.0,3700.31
20250929,18,1,2,SKU018,WH_A,minmax,0,73.68,66,1,0.0,136,9,3358.77,0,0,31.81,63.6,0.0,3358.77
20250930,18,1,2,SKU018,WH_A,minmax,586,71.26,97,0,1.0,131,9,275.74,0,0,31.37,59.0,1.0,0.4697444633730835
20251001,18,1,2,SKU018,WH_A,minmax,438,78.35,148,0,1.0,144,9,400.35,1,0,31.17,51.2,1.0,0.9119589977220958
20251002,18,1,2,SKU018,WH_A,minmax,325,83.28,113,0,1.0,144,9,150.81,1,0,30.94,54.2,1.0,0.4626073619631902
20251003,18,1,2,SKU018,WH_A,minmax,281,45.4,44,0,1.0,109,9,131.31,0,0,31.15,49.1,1.0,0.46563829787234046
20251004,18,1,2,SKU018,WH_A,minmax,217,58.97,64,0,1.0,110,9,101.27,0,0,31.11,60.8,1.0,0.4645412844036697
20251005,18,1,2,SKU018,WH_A,minmax,150,67.07,67,0,1.0,107,9,69.46,0,0,30.87,65.0,1.0,0.45999999999999996
20251006,18,1,2,SKU018,WH_A,minmax,123,88.09,27,0,1.0,150,9,57.21,1,0,31.01,50.8,1.0,0.4613709677419355
20251007,18,1,2,SKU018,WH_A,minmax,37,62.47,86,0,1.0,123,9,18.52,0,0,33.36,59.5,1.0,0.48736842105263156
20251008,18,1,2,SKU018,WH_A,minmax,0,84.57,69,1,0.536,135,9,1495.43,1,0,29.21,53.7,0.268,1495.43
20251009,18,1,2,SKU018,WH_A,minmax,0,55.18,38,1,0.0,110,9,1973.96,0,0,32.47,61.3,0.0,1973.96
20251010,18,1,2,SKU018,WH_A,minmax,403,55.44,93,0,1.0,104,9,208.25,0,0,34.45,48.4,1.0,0.5154702970297029
20251011,18,1,2,SKU018,WH_A,minmax,333,64.18,70,0,1.0,105,9,157.71,0,0,31.57,67.8,1.0,0.472185628742515
20251012,18,1,2,SKU018,WH_A,minmax,266,65.43,67,0,1.0,98,9,136.06,0,0,34.1,52.6,1.0,0.5095880149812734
20251013,18,1,2,SKU018,WH_A,minmax,181,71.69,85,0,1.0,122,9,83.71,0,0,30.83,58.1,1.0,0.4599450549450549
20251014,18,1,2,SKU018,WH_A,minmax,113,56.43,68,0,1.0,119,9,363.28,0,0,31.82,58.8,1.0,3.1866666666666665
20251015,18,1,2,SKU018,WH_A,minmax,82,63.18,31,0,1.0,106,9,38.97,0,0,31.68,53.1,1.0,0.4695180722891566
20251016,18,1,2,SKU018,WH_A,minmax,0,48.52,82,0,1.0,100,9,0.0,0,0,34.06,39.1,1.0,0.0
20251017,18,1,2,SKU018,WH_A,minmax,0,74.48,67,1,0.0,106,9,3778.79,0,0,35.25,51.8,0.0,3778.79
20251018,18,1,2,SKU018,WH_A,minmax,0,43.97,16,1,0.0,103,9,784.35,0,0,30.64,51.9,0.0,784.35
20251019,18,1,2,SKU018,WH_A,minmax,0,56.48,77,1,0.0,108,9,3881.26,0,0,31.5,59.9,0.0,3881.26
20251020,18,1,2,SKU018,WH_A,minmax,0,66.73,101,1,0.0,126,9,5286.64,0,0,32.71,63.2,0.0,5286.64
20251021,18,1,2,SKU018,WH_A,minmax,0,78.87,6,1,0.0,126,9,315.69,0,0,32.88,59.3,0.0,315.69
20251022,18,1,2,SKU018,WH_A,minmax,0,61.73,104,1,0.0,110,9,5261.01,0,0,31.62,46.3,0.0,5261.01
20251023,18,1,2,SKU018,WH_A,minmax,737,89.83,84,0,1.0,145,9,331.87,1,0,30.02,56.4,1.0,0.4496883468834688
20251024,18,1,2,SKU018,WH_A,minmax,701,69.04,36,0,1.0,123,9,351.83,0,0,33.46,68.5,1.0,0.5011823361823362
20251025,18,1,2,SKU018,WH_A,minmax,652,57.74,49,0,1.0,107,9,315.12,0,0,32.22,49.0,1.0,0.482572741194487
20251026,18,1,2,SKU018,WH_A,minmax,572,71.45,80,0,1.0,109,9,279.07,0,0,32.53,48.4,1.0,0.48703315881326353
20251027,18,1,2,SKU018,WH_A,minmax,479,75.64,93,0,1.0,127,9,238.77,0,0,33.23,47.2,1.0,0.49743750000000003
20251028,18,1,2,SKU018,WH_A,minmax,366,89.5,113,0,1.0,142,9,393.43,0,0,31.44,66.7,1.0,1.0720163487738419
20251029,18,1,2,SKU018,WH_A,minmax,291,69.66,75,0,1.0,128,9,135.63,0,0,31.07,57.2,1.0,0.464486301369863
20251030,18,1,2,SKU018,WH_A,minmax,197,61.27,94,0,1.0,121,9,100.02,0,0,33.85,48.8,1.0,0.5051515151515151
20251031,18,1,2,SKU018,WH_A,minmax,136,73.42,61,0,1.0,128,9,70.71,0,0,34.66,58.2,1.0,0.5161313868613138
20251101,18,1,2,SKU018,WH_A,minmax,76,57.89,60,0,1.0,112,9,38.55,0,0,33.82,42.6,1.0,0.5006493506493506
20251102,18,1,2,SKU018,WH_A,minmax,35,67.37,41,0,1.0,118,9,17.03,0,0,32.43,48.3,1.0,0.47305555555555556
20251103,18,1,2,SKU018,WH_A,minmax,0,66.98,40,1,0.875,143,9,272.25,0,0,34.03,57.6,0.4375,272.25
20251104,18,1,2,SKU018,WH_A,minmax,0,78.37,46,1,0.0,140,9,2333.44,0,0,31.7,46.8,0.0,2333.44
20251105,18,1,2,SKU018,WH_A,minmax,0,87.04,131,1,0.0,128,9,6658.3,0,0,31.77,42.6,0.0,6658.3
20251106,18,1,2,SKU018,WH_A,minmax,499,62.1,69,0,1.0,134,9,251.59,0,0,33.61,51.6,1.0,0.50318
20251107,18,1,2,SKU018,WH_A,minmax,426,57.08,73,0,1.0,134,9,411.12,0,0,33.07,52.2,1.0,0.9628103044496488
20251108,18,1,2,SKU018,WH_A,minmax,379,77.5,47,0,1.0,119,9,172.65,0,0,30.37,35.9,1.0,0.45434210526315794
20251109,18,1,2,SKU018,WH_A,minmax,290,56.51,89,0,1.0,119,9,161.96,0,0,37.23,48.4,1.0,0.5565635738831616
20251110,18,1,2,SKU018,WH_A,minmax,199,121.62,91,0,1.0,185,9,88.09,1,0,29.51,49.6,1.0,0.44045
20251111,18,1,2,SKU018,WH_A,minmax,89,84.9,110,0,1.0,148,9,42.08,0,0,31.52,46.5,1.0,0.46755555555555556
20251112,18,1,2,SKU018,WH_A,minmax,47,91.48,42,0,1.0,131,9,22.63,0,0,32.1,48.9,1.0,0.4714583333333333
20251113,18,1,2,SKU018,WH_A,minmax,0,71.27,85,1,0.553,132,9,1901.05,0,0,31.27,48.5,0.2765,1901.05
20251114,18,1,2,SKU018,WH_A,minmax,0,73.21,65,1,0.0,127,9,3114.56,0,0,29.95,39.9,0.0,3114.56
20251115,18,1,2,SKU018,WH_A,minmax,0,67.28,76,1,0.0,123,9,3851.42,0,0,31.67,45.4,0.0,3851.42
20251116,18,1,2,SKU018,WH_A,minmax,430,78.75,78,0,1.0,121,9,196.73,0,0,30.5,44.0,1.0,0.4564501160092807
20251117,18,1,2,SKU018,WH_A,minmax,328,70.31,102,0,1.0,148,9,389.18,0,0,31.52,53.9,1.0,1.1829179331306992
20251118,18,1,2,SKU018,WH_A,minmax,274,70.57,54,0,1.0,138,9,138.31,0,0,33.65,43.2,1.0,0.5029454545454546
20251119,18,1,2,SKU018,WH_A,minmax,205,76.97,69,0,1.0,130,9,110.76,0,0,36.02,58.2,1.0,0.5376699029126214
20251120,18,1,2,SKU018,WH_A,minmax,125,75.95,80,0,1.0,130,9,60.71,0,0,32.38,52.9,1.0,0.4818253968253968
20251121,18,1,2,SKU018,WH_A,minmax,56,81.74,69,0,1.0,124,9,27.76,0,0,33.05,49.7,1.0,0.4870175438596491
20251122,18,1,2,SKU018,WH_A,minmax,26,58.42,30,0,1.0,113,9,13.39,0,0,34.34,48.2,1.0,0.49592592592592594
20251123,18,1,2,SKU018,WH_A,minmax,6,64.15,20,0,1.0,117,9,2.74,0,0,30.4,46.7,1.0,0.39142857142857146
20251124,18,1,2,SKU018,WH_A,minmax,0,70.81,32,1,0.188,132,9,1421.79,0,0,34.18,44.1,0.094,1421.79
20251125,18,1,2,SKU018,WH_A,minmax,0,83.26,81,1,0.0,129,9,4548.1,0,0,35.09,47.4,0.0,4548.1
20251126,18,1,2,SKU018,WH_A,minmax,525,69.62,81,0,1.0,113,9,254.1,0,0,32.27,40.6,1.0,0.48307984790874525
20251127,18,1,2,SKU018,WH_A,minmax,500,51.93,25,0,1.0,110,9,261.79,0,0,34.91,40.4,1.0,0.5225349301397206
20251128,18,1,2,SKU018,WH_A,minmax,469,63.07,31,0,1.0,113,9,431.28,0,0,35.04,45.5,1.0,0.9176170212765957
20251129,18,1,2,SKU018,WH_A,minmax,433,44.12,36,0,1.0,106,9,205.3,0,0,31.61,45.5,1.0,0.4730414746543779
20251130,18,1,2,SKU018,WH_A,minmax,391,46.66,42,0,1.0,98,9,183.95,0,0,31.36,32.2,1.0,0.4692602040816326
20251201,18,1,2,SKU018,WH_A,minmax,305,73.58,86,0,1.0,123,9,156.07,0,0,34.11,46.6,1.0,0.510032679738562
20251202,18,1,2,SKU018,WH_A,minmax,224,61.7,81,0,1.0,118,9,108.66,0,0,32.34,44.1,1.0,0.4829333333333333
20251203,18,1,2,SKU018,WH_A,minmax,143,55.8,81,0,1.0,106,9,68.99,0,0,32.16,42.9,1.0,0.4790972222222222
20251204,18,1,2,SKU018,WH_A,minmax,37,69.69,106,0,1.0,104,9,18.13,0,0,32.67,40.8,1.0,0.4771052631578947
20251205,18,1,2,SKU018,WH_A,minmax,0,50.93,65,1,0.569,105,9,1445.69,0,0,32.27,46.2,0.2845,1445.69
20251206,18,1,2,SKU018,WH_A,minmax,0,60.15,51,1,0.0,98,9,2874.96,0,0,32.95,50.2,0.0,2874.96
20251207,18,1,2,SKU018,WH_A,minmax,416,51.52,49,0,1.0,98,9,207.37,0,0,33.23,48.4,1.0,0.49729016786570746
20251208,18,1,2,SKU018,WH_A,minmax,350,57.09,66,0,1.0,114,9,172.51,0,0,32.86,44.7,1.0,0.49148148148148146
20251209,18,1,2,SKU018,WH_A,minmax,305,57.43,45,0,1.0,111,9,149.81,0,0,32.75,45.9,1.0,0.48957516339869284
20251210,18,1,2,SKU018,WH_A,minmax,243,56.78,62,0,1.0,99,9,117.39,0,0,32.21,38.5,1.0,0.48110655737704916
20251211,18,1,2,SKU018,WH_A,minmax,186,52.15,57,0,1.0,100,9,90.13,0,0,32.3,41.0,1.0,0.4819786096256684
20251212,18,1,2,SKU018,WH_A,minmax,146,62.65,40,0,1.0,100,9,70.93,0,0,32.39,42.5,1.0,0.48251700680272114
20251213,18,1,2,SKU018,WH_A,minmax,84,60.36,62,0,1.0,93,9,41.06,0,0,32.59,39.0,1.0,0.4830588235294118
20251214,18,1,2,SKU018,WH_A,minmax,38,48.78,46,0,1.0,96,9,18.9,0,0,33.16,40.6,1.0,0.48461538461538456
20251215,18,1,2,SKU018,WH_A,minmax,435,48.33,72,0,1.0,108,9,423.43,0,0,34.76,38.8,1.0,0.9711697247706422
20251216,18,1,2,SKU018,WH_A,minmax,360,68.87,75,0,1.0,113,9,173.75,0,0,32.18,44.0,1.0,0.48130193905817176
20251217,18,1,2,SKU018,WH_A,minmax,271,53.02,89,0,1.0,99,9,137.65,0,0,33.86,36.9,1.0,0.5060661764705883
20251218,18,1,2,SKU018,WH_A,minmax,221,56.33,50,0,1.0,106,9,109.0,0,0,32.88,49.0,1.0,0.49099099099099097
20251219,18,1,2,SKU018,WH_A,minmax,151,62.01,70,0,1.0,112,9,72.61,0,0,32.06,52.2,1.0,0.47769736842105265
20251220,18,1,2,SKU018,WH_A,minmax,114,72.47,37,0,1.0,124,9,54.67,1,0,31.97,43.6,1.0,0.4753913043478261
20251221,18,1,2,SKU018,WH_A,minmax,62,46.49,52,0,1.0,98,9,31.57,0,0,33.94,33.5,1.0,0.5011111111111111
20251222,18,1,2,SKU018,WH_A,minmax,0,65.12,64,1,0.969,114,9,110.62,0,0,34.57,33.8,0.4845,110.62
20251223,18,1,2,SKU018,WH_A,minmax,0,77.95,74,1,0.0,125,9,3692.08,0,0,31.18,44.8,0.0,3692.08
20251224,18,1,2,SKU018,WH_A,minmax,422,72.08,77,0,1.0,135,9,189.28,0,1,29.9,46.5,1.0,0.44747044917257683
20251225,18,1,2,SKU018,WH_A,minmax,359,55.68,63,0,1.0,124,9,180.59,0,1,33.54,34.1,1.0,0.5016388888888889
20251226,18,1,2,SKU018,WH_A,minmax,301,72.55,58,0,1.0,130,9,387.11,0,1,31.8,39.4,1.0,1.2818211920529803
20251227,18,1,2,SKU018,WH_A,minmax,243,53.23,58,0,1.0,103,9,134.11,0,0,36.79,35.4,1.0,0.5496311475409836
20251228,18,1,2,SKU018,WH_A,minmax,192,54.74,51,0,1.0,107,9,93.24,0,0,32.38,34.5,1.0,0.4831088082901554
20251229,18,1,2,SKU018,WH_A,minmax,106,84.69,86,0,1.0,133,9,52.45,0,0,32.99,42.7,1.0,0.4901869158878505
20251230,18,1,2,SKU018,WH_A,minmax,77,64.19,29,0,1.0,133,9,37.44,0,0,32.41,43.7,1.0,0.48
20251231,18,1,2,SKU018,WH_A,minmax,7,74.04,70,0,1.0,132,9,3.26,0,1,31.07,26.4,1.0,0.4075
20260101,18,1,2,SKU018,WH_A,minmax,0,84.25,88,1,0.08,142,9,4331.86,0,1,33.42,41.8,0.04,4331.86
20260102,18,1,2,SKU018,WH_A,minmax,0,52.33,116,1,0.0,129,9,5793.87,0,0,31.22,49.7,0.0,5793.87
20260103,18,1,2,SKU018,WH_A,minmax,0,63.63,37,1,0.0,124,9,1845.31,0,0,31.17,49.6,0.0,1845.31
20260104,18,1,2,SKU018,WH_A,minmax,550,59.28,83,0,1.0,111,9,260.28,0,0,31.55,31.3,1.0,0.4723774954627949
20260105,18,1,2,SKU018,WH_A,minmax,506,77.32,44,0,1.0,138,9,241.03,0,0,31.76,41.2,1.0,0.4754043392504931
20260106,18,1,2,SKU018,WH_A,minmax,456,75.7,50,0,1.0,133,9,411.26,0,0,32.45,30.6,1.0,0.8999124726477024
20260107,18,1,2,SKU018,WH_A,minmax,358,42.36,98,0,1.0,126,9,174.62,0,0,32.52,37.2,1.0,0.48640668523676883
20260108,18,1,2,SKU018,WH_A,minmax,223,86.8,135,0,1.0,163,9,92.6,1,0,27.68,41.8,1.0,0.4133928571428571
20260109,18,1,2,SKU018,WH_A,minmax,153,63.82,70,0,1.0,124,9,75.33,0,0,32.82,30.3,1.0,0.4891558441558441
20260110,18,1,2,SKU018,WH_A,minmax,115,71.66,38,0,1.0,123,9,54.53,0,0,31.61,48.6,1.0,0.47008620689655173
20260111,18,1,2,SKU018,WH_A,minmax,46,72.31,69,0,1.0,119,9,22.81,0,0,33.06,42.4,1.0,0.4853191489361702
20260112,18,1,2,SKU018,WH_A,minmax,0,76.33,54,1,0.852,137,9,411.21,0,0,32.13,34.7,0.426,411.21
20260113,18,1,2,SKU018,WH_A,minmax,0,83.71,147,1,0.0,147,9,7894.51,0,0,33.57,51.8,0.0,7894.51
20260114,18,1,2,SKU018,WH_A,minmax,0,61.85,41,1,0.0,122,9,2098.34,0,0,31.99,33.6,0.0,2098.34
20260115,18,1,2,SKU018,WH_A,minmax,386,60.57,92,0,1.0,126,9,180.86,0,0,31.24,37.6,1.0,0.46733850129198967
20250511,18,2,2,SKU018,WH_B,minmax,167,69.81,66,0,1.0,117,10,84.91,0,0,33.9,52.5,1.0,0.5054166666666666
20250512,18,2,2,SKU018,WH_B,minmax,53,84.84,114,0,1.0,140,10,26.49,0,0,33.32,54.4,1.0,0.4905555555555555
20250513,18,2,2,SKU018,WH_B,minmax,0,78.61,61,1,0.869,133,10,780.58,0,0,32.44,54.0,0.4345,780.58
20250514,18,2,2,SKU018,WH_B,minmax,0,64.79,44,1,0.0,123,10,2305.78,0,0,32.75,59.9,0.0,2305.78
20250515,18,2,2,SKU018,WH_B,minmax,0,73.29,50,1,0.0,126,10,2661.57,0,0,33.27,59.0,0.0,2661.57
20250516,18,2,2,SKU018,WH_B,minmax,0,73.63,86,1,0.0,121,10,4262.9,0,0,30.98,55.7,0.0,4262.9
20250517,18,2,2,SKU018,WH_B,minmax,0,68.09,46,1,0.0,115,10,2383.96,0,0,32.39,62.4,0.0,2383.96
20250518,18,2,2,SKU018,WH_B,minmax,0,51.29,64,1,0.0,117,10,3276.0,0,0,31.99,68.6,0.0,3276.0
20250519,18,2,2,SKU018,WH_B,minmax,0,70.95,13,1,0.0,133,10,680.69,0,0,32.73,65.5,0.0,680.69
20250520,18,2,2,SKU018,WH_B,minmax,0,56.57,45,1,0.0,126,10,2337.41,0,0,32.46,55.2,0.0,2337.41
20250521,18,2,2,SKU018,WH_B,minmax,0,71.29,37,1,0.0,117,10,1975.29,0,0,33.37,62.6,0.0,1975.29
20250522,18,2,2,SKU018,WH_B,minmax,0,77.48,124,1,0.0,152,10,5629.79,1,0,28.38,68.7,0.0,5629.79
20250523,18,2,2,SKU018,WH_B,minmax,945,60.67,36,0,1.0,118,10,448.6,0,0,31.65,60.9,1.0,0.47420718816067653
20250524,18,2,2,SKU018,WH_B,minmax,903,59.89,42,0,1.0,111,10,437.75,0,0,32.32,61.6,1.0,0.48423672566371684
20250525,18,2,2,SKU018,WH_B,minmax,820,54.38,83,0,1.0,108,10,392.59,0,0,31.92,57.0,1.0,0.4781851400730816
20250526,18,2,2,SKU018,WH_B,minmax,747,79.98,73,0,1.0,125,10,380.04,0,0,33.92,56.3,1.0,0.5080748663101604
20250527,18,2,2,SKU018,WH_B,minmax,661,87.78,86,0,1.0,135,10,309.76,0,0,31.24,74.3,1.0,0.46791540785498487
20250528,18,2,2,SKU018,WH_B,minmax,617,63.79,44,0,1.0,116,10,449.76,0,0,32.45,60.9,1.0,0.7277669902912621
20250529,18,2,2,SKU018,WH_B,minmax,557,86.21,60,0,1.0,116,10,286.28,0,0,34.26,59.6,1.0,0.5130465949820788
20250530,18,2,2,SKU018,WH_B,minmax,459,67.64,98,0,1.0,116,10,224.57,0,0,32.62,58.3,1.0,0.48819565217391303
20250531,18,2,2,SKU018,WH_B,minmax,397,57.84,62,0,1.0,113,10,182.99,0,0,30.73,61.6,1.0,0.4597738693467337
20250601,18,2,2,SKU018,WH_B,minmax,313,60.38,84,0,1.0,117,10,140.55,0,0,29.94,65.3,1.0,0.4476114649681529
20250602,18,2,2,SKU018,WH_B,minmax,205,81.68,108,0,1.0,132,10,103.25,0,0,33.58,64.1,1.0,0.5012135922330098
20250603,18,2,2,SKU018,WH_B,minmax,147,81.32,58,0,1.0,129,10,259.25,0,0,32.99,57.6,1.0,1.7516891891891893
20250604,18,2,2,SKU018,WH_B,minmax,78,81.09,69,0,1.0,124,10,39.2,0,0,33.51,67.5,1.0,0.49620253164556966
20250605,18,2,2,SKU018,WH_B,minmax,42,50.58,36,0,1.0,126,10,21.16,0,0,33.58,63.5,1.0,0.49209302325581394
20250606,18,2,2,SKU018,WH_B,minmax,20,65.73,22,0,1.0,126,10,9.84,0,0,32.81,59.5,1.0,0.4685714285714286
20250607,18,2,2,SKU018,WH_B,minmax,268,89.14,116,0,1.0,157,10,112.16,1,0,27.9,65.6,1.0,0.4169516728624535
20250608,18,2,2,SKU018,WH_B,minmax,187,64.35,81,0,1.0,123,10,228.13,0,0,33.06,68.1,1.0,1.2134574468085106
20250609,18,2,2,SKU018,WH_B,minmax,84,69.35,103,0,1.0,145,10,41.76,0,0,33.14,63.6,1.0,0.4912941176470588
20250610,18,2,2,SKU018,WH_B,minmax,0,71.41,86,1,0.977,148,10,104.94,0,0,32.79,62.7,0.4885,104.94
20250611,18,2,2,SKU018,WH_B,minmax,0,65.27,109,1,0.0,132,10,5972.95,0,0,34.25,60.0,0.0,5972.95
20250612,18,2,2,SKU018,WH_B,minmax,0,73.09,87,1,0.0,132,10,4753.51,0,0,34.15,56.0,0.0,4753.51
20250613,18,2,2,SKU018,WH_B,minmax,409,76.69,61,0,1.0,134,10,203.14,0,0,33.11,58.6,1.0,0.4954634146341463
20250614,18,2,2,SKU018,WH_B,minmax,409,61.98,0,0,1.0,133,10,199.24,0,0,32.48,63.5,1.0,0.48595121951219516
20250615,18,2,2,SKU018,WH_B,minmax,328,58.53,81,0,1.0,131,10,170.11,0,0,34.58,62.5,1.0,0.5170516717325229
20250616,18,2,2,SKU018,WH_B,minmax,189,79.36,139,0,1.0,162,10,91.82,0,0,32.39,65.9,1.0,0.4832631578947368
20250617,18,2,2,SKU018,WH_B,minmax,97,78.84,92,0,1.0,158,10,263.91,0,0,31.55,60.6,1.0,2.6929591836734694
20250618,18,2,2,SKU018,WH_B,minmax,387,95.08,34,0,1.0,150,10,192.27,0,0,33.12,70.6,1.0,0.4955412371134021
20250619,18,2,2,SKU018,WH_B,minmax,326,81.67,61,0,1.0,148,10,151.89,0,0,31.06,62.1,1.0,0.46449541284403667
20250620,18,2,2,SKU018,WH_B,minmax,252,88.73,74,0,1.0,145,10,129.96,0,0,34.38,58.6,1.0,0.5136758893280633
20250621,18,2,2,SKU018,WH_B,minmax,172,95.7,80,0,1.0,149,10,81.0,0,0,31.4,75.0,1.0,0.4682080924855491
20250622,18,2,2,SKU018,WH_B,minmax,102,51.89,70,0,1.0,143,10,48.87,0,0,31.94,66.3,1.0,0.4744660194174757
20250623,18,2,2,SKU018,WH_B,minmax,0,91.6,128,1,0.797,168,10,1560.7,0,0,33.45,68.8,0.3985,1560.7
20250624,18,2,2,SKU018,WH_B,minmax,0,114.33,33,1,0.0,205,10,1623.77,1,0,30.75,64.0,0.0,1623.77
20250625,18,2,2,SKU018,WH_B,minmax,0,72.15,122,1,0.0,142,10,6245.08,0,0,31.99,51.3,0.0,6245.08
20250626,18,2,2,SKU018,WH_B,minmax,0,82.21,135,1,0.0,150,10,7184.34,0,0,33.26,63.4,0.0,7184.34
20250627,18,2,2,SKU018,WH_B,minmax,470,77.1,90,0,1.0,146,10,215.1,0,0,30.51,56.0,1.0,0.456687898089172
20250628,18,2,2,SKU018,WH_B,minmax,382,54.13,88,0,1.0,132,10,198.69,0,0,34.67,54.2,1.0,0.5187728459530027
20250629,18,2,2,SKU018,WH_B,minmax,323,68.16,59,0,1.0,147,10,155.65,0,0,32.13,75.8,1.0,0.48040123456790124
20250630,18,2,2,SKU018,WH_B,minmax,300,87.38,23,0,1.0,156,10,151.47,0,0,33.66,62.6,1.0,0.5032225913621262
20250701,18,2,2,SKU018,WH_B,minmax,181,104.83,119,0,1.0,162,10,247.93,0,0,34.36,70.9,1.0,1.3622527472527473
20250702,18,2,2,SKU018,WH_B,minmax,153,64.19,28,0,1.0,152,10,76.75,0,0,33.44,78.7,1.0,0.49837662337662336
20250703,18,2,2,SKU018,WH_B,minmax,524,82.93,50,0,1.0,140,10,267.92,0,0,34.09,62.9,1.0,0.5103238095238095
20250704,18,2,2,SKU018,WH_B,minmax,383,82.52,141,0,1.0,176,10,178.47,1,0,31.07,62.9,1.0,0.464765625
20250705,18,2,2,SKU018,WH_B,minmax,287,74.14,96,0,1.0,123,10,140.78,0,0,32.7,50.9,1.0,0.4888194444444445
20250706,18,2,2,SKU018,WH_B,minmax,164,60.06,123,0,1.0,135,10,250.58,0,0,30.6,70.9,1.0,1.5186666666666668
20250707,18,2,2,SKU018,WH_B,minmax,96,71.13,68,0,1.0,152,10,45.82,0,0,31.82,62.3,1.0,0.47237113402061853
20250708,18,2,2,SKU018,WH_B,minmax,19,87.34,77,0,1.0,149,10,9.49,0,0,33.31,65.2,1.0,0.47450000000000003
20250709,18,2,2,SKU018,WH_B,minmax,0,69.8,74,1,0.257,130,10,2999.84,0,0,34.09,60.7,0.1285,2999.84
20250710,18,2,2,SKU018,WH_B,minmax,0,67.88,102,1,0.0,139,10,5044.43,0,0,30.91,75.5,0.0,5044.43
20250711,18,2,2,SKU018,WH_B,minmax,303,80.63,76,0,1.0,134,10,138.4,0,0,30.45,70.2,1.0,0.45526315789473687
20250712,18,2,2,SKU018,WH_B,minmax,201,62.15,102,0,1.0,121,10,241.89,0,0,33.23,64.9,1.0,1.1974752475247523
20250713,18,2,2,SKU018,WH_B,minmax,47,67.48,154,0,1.0,125,10,24.87,0,0,35.27,82.4,1.0,0.5181250000000001
20250714,18,2,2,SKU018,WH_B,minmax,8,86.3,39,0,1.0,136,10,3.95,0,0,32.92,62.6,1.0,0.4388888888888889
20250715,18,2,2,SKU018,WH_B,minmax,0,70.2,41,1,0.195,137,10,1789.6,0,0,33.89,68.2,0.0975,1789.6
20250716,18,2,2,SKU018,WH_B,minmax,398,66.71,40,0,1.0,124,10,199.25,0,0,33.38,68.1,1.0,0.4993734335839599
20250717,18,2,2,SKU018,WH_B,minmax,340,71.71,58,0,1.0,123,10,162.94,0,0,31.95,64.3,1.0,0.4778299120234604
20250718,18,2,2,SKU018,WH_B,minmax,281,59.88,59,0,1.0,122,10,282.78,0,0,32.14,64.4,1.0,1.0027659574468084
20250719,18,2,2,SKU018,WH_B,minmax,217,63.44,64,0,1.0,114,10,106.37,0,0,32.68,65.5,1.0,0.48793577981651376
20250720,18,2,2,SKU018,WH_B,minmax,163,59.96,54,0,1.0,111,10,81.94,0,0,33.51,61.5,1.0,0.4996341463414634
20250721,18,2,2,SKU018,WH_B,minmax,63,73.27,100,0,1.0,127,10,32.72,0,0,34.63,60.2,1.0,0.51125
20250722,18,2,2,SKU018,WH_B,minmax,356,59.86,49,0,1.0,126,10,168.07,0,0,31.47,61.6,1.0,0.4707843137254902
20250723,18,2,2,SKU018,WH_B,minmax,309,73.46,47,0,1.0,119,10,146.08,0,0,31.52,66.0,1.0,0.47122580645161294
20250724,18,2,2,SKU018,WH_B,minmax,208,43.3,101,0,1.0,116,10,93.82,0,0,30.07,61.9,1.0,0.44889952153110046
20250725,18,2,2,SKU018,WH_B,minmax,107,61.36,101,0,1.0,119,10,56.16,0,0,34.99,68.0,1.0,0.52
20250726,18,2,2,SKU018,WH_B,minmax,0,56.08,120,1,0.892,113,10,899.59,0,0,31.71,68.6,0.446,899.59
20250727,18,2,2,SKU018,WH_B,minmax,0,55.82,58,1,0.0,113,10,2866.22,0,0,30.89,62.3,0.0,2866.22
20250728,18,2,2,SKU018,WH_B,minmax,345,75.51,13,0,1.0,134,10,159.76,0,0,30.87,69.4,1.0,0.46173410404624277
20250729,18,2,2,SKU018,WH_B,minmax,279,62.46,66,0,1.0,134,10,137.21,0,0,32.79,66.2,1.0,0.4900357142857143
